"A87.0","Enteroviral meningitis",,,"-","Tidak Menular"
"A87.1","Adenoviral meningitis",,,"-","Tidak Menular"
"A87.2","Lymphocytic choriomeningitis",,,"-","Tidak Menular"
"A87.8","Other viral meningitis",,,"-","Tidak Menular"
"A87.9","Viral meningitis, unspecified",,,"-","Tidak Menular"
"A88","Other viral infections of central nervous system, not elsewhere classified",,,"-","Tidak Menular"
"A88.0","Enteroviral exanthematous fever [boston exanthem]",,,"-","Tidak Menular"
"A88.1","Epidemic vertigo",,,"-","Tidak Menular"
"A88.8","Other specified viral infections of central nervous system",,,"-","Tidak Menular"
"A89","Unspecified viral infection of central nervous system",,,"-","Tidak Menular"
"A90","Dengue fever [classical dengue]",,,"-","Tidak Menular"
"A91","Dengue haemorrhagic fever",,,"-","Tidak Menular"
"A92","Other mosquito-borne viral fevers",,,"-","Tidak Menular"
"A92.0","Chikungunya virus disease",,,"-","Tidak Menular"
"A92.1","O\'nyong-nyong fever",,,"-","Tidak Menular"
"A92.2","Venezuelan equine fever",,,"-","Tidak Menular"
"A92.3","West nile fever",,,"-","Tidak Menular"
"A92.4","Rift valley fever",,,"-","Tidak Menular"
"A92.8","Other specified mosquito-borne viral fevers",,,"-","Tidak Menular"
"A92.9","Mosquito-borne viral fever, unspecified",,,"-","Tidak Menular"
"A93","Other arthropod-borne viral fevers, not elsewhere classified",,,"-","Tidak Menular"
"A93.0","Oropouche virus disease",,,"-","Tidak Menular"
"A93.1","Sandfly fever",,,"-","Tidak Menular"
"A93.2","Colorado tick fever",,,"-","Tidak Menular"
"A93.8","Other specified arthropod-borne viral fevers",,,"-","Tidak Menular"
"A94","Unspecified arthropod-borne viral fever",,,"-","Tidak Menular"
"A95","Yellow fever",,,"-","Tidak Menular"
"A95.0","Sylvatic yellow fever",,,"-","Tidak Menular"
"A95.1","Urban yellow fever",,,"-","Tidak Menular"
"A95.9","Yellow fever, unspecified",,,"-","Tidak Menular"
"A96","Arenaviral haemorrhagic fever",,,"-","Tidak Menular"
"A96.0","Junin haemorrhagic fever",,,"-","Tidak Menular"
"A96.1","Machupo haemorrhagic fever",,,"-","Tidak Menular"
"A96.2","Lassa fever",,,"-","Tidak Menular"
"A96.8","Other arenaviral haemorrhagic fevers",,,"-","Tidak Menular"
"A96.9","Arenaviral haemorrhagic fever, unspecified",,,"-","Tidak Menular"
"A98","Other viral haemorrhagic fevers, not elsewhere classified",,,"-","Tidak Menular"
"A98.0","Crimean-congo haemorrhagic fever",,,"-","Tidak Menular"
"A98.1","Omsk haemorrhagic fever",,,"-","Tidak Menular"
"A98.2","Kyasanur forest disease",,,"-","Tidak Menular"
"A98.3","Marburg virus disease",,,"-","Tidak Menular"
"A98.4","Ebola virus disease",,,"-","Tidak Menular"
"A98.5","Haemorrhagic fever with renal syndrome",,,"-","Tidak Menular"
"A98.8","Other specified viral haemorrhagic fevers",,,"-","Tidak Menular"
"A99","Unspecified viral haemorrhagic fever",,,"-","Tidak Menular"
"B00","Herpesviral [herpes simplex] infections",,,"-","Tidak Menular"
"B00.0","Eczema herpeticum",,,"-","Tidak Menular"
"B00.1","Herpesviral vesicular dermatitis",,,"-","Tidak Menular"
"B00.2","Herpesviral gingivostomatitis and pharyngotonsillitis",,,"-","Tidak Menular"
"B00.3","Herpesviral meningitis",,,"-","Tidak Menular"
"B00.4","Herpesviral encephalitis",,,"-","Tidak Menular"
"B00.5","Herpesviral ocular disease",,,"-","Tidak Menular"
"B00.7","Disseminated herpesviral disease",,,"-","Tidak Menular"
"B00.8","Other forms of herpesviral infection",,,"-","Tidak Menular"
"B00.9","Herpesviral infection, unspecified",,,"-","Tidak Menular"
"B01","Varicella [chickenpox]",,,"-","Tidak Menular"
"B01.0","Varicella meningitis",,,"-","Tidak Menular"
"B01.1","Varicella encephalitis",,,"-","Tidak Menular"
"B01.2","Varicella pneumonia",,,"-","Tidak Menular"
"B01.8","Varicella with other complications",,,"-","Tidak Menular"
"B01.9","Varicella without complication",,,"-","Tidak Menular"
"B02","Zoster [herpes zoster]",,,"-","Tidak Menular"
"B02.0","Zoster encephalitis",,,"-","Tidak Menular"
"B02.1","Zoster meningitis",,,"-","Tidak Menular"
"B02.2","Zoster with other nervous system involvement",,,"-","Tidak Menular"
"B02.3","Zoster ocular disease",,,"-","Tidak Menular"
"B02.7","Disseminated zoster",,,"-","Tidak Menular"
"B02.8","Zoster with other complications",,,"-","Tidak Menular"
"B02.9","Zoster without complication",,,"-","Tidak Menular"
"B03","Smallpox",,,"-","Tidak Menular"
"B04","Monkeypox",,,"-","Tidak Menular"
"B05","Measles",,,"-","Tidak Menular"
"B05.0","Measles complicated by encephalitis",,,"-","Tidak Menular"
"B05.1","Measles complicated by meningitis",,,"-","Tidak Menular"
"B05.2","Measles complicated by pneumonia",,,"-","Tidak Menular"
"B05.3","Measles complicated by otitis media",,,"-","Tidak Menular"
"B05.4","Measles with intestinal complications",,,"-","Tidak Menular"
"B05.8","Measles with other complications",,,"-","Tidak Menular"
"B05.9","Measles without complication",,,"-","Tidak Menular"
"B06","Rubella [German measles]",,,"-","Tidak Menular"
"B06.0","Rubella with neurological complications",,,"-","Tidak Menular"
"B06.8","Rubella with other complications",,,"-","Tidak Menular"
"B06.9","Rubella without complication",,,"-","Tidak Menular"
"B07","Viral warts",,,"-","Tidak Menular"
"B08","Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified",,,"-","Tidak Menular"
"B08.0","Other orthopoxvirus infections",,,"-","Tidak Menular"
"B08.1","Molluscum contagiosum",,,"-","Tidak Menular"
"B08.2","Exanthema subitum [sixth disease]",,,"-","Tidak Menular"
"B08.3","Erythema infectiosum [fifth disease]",,,"-","Tidak Menular"
"B08.4","Enteroviral vesicular stomatitis with exanthem",,,"-","Tidak Menular"
"B08.5","Enteroviral vesicular pharyngitis",,,"-","Tidak Menular"
"B08.6","Exanthematic febrile disease (MEXICO)",,,"-","Tidak Menular"
"B08.8","Other specified viral infections characterized skin  mucous membrane lesions",,,"-","Tidak Menular"
"B09","Unspecified viral infection characterized skin  mucous membrane lesions",,,"-","Tidak Menular"
"B15","Acute hepatitis A",,,"-","Tidak Menular"
"B15.0","Hepatitis a with hepatic coma",,,"-","Tidak Menular"
"B15.9","Hepatitis a without hepatic coma",,,"-","Tidak Menular"
"B16","Acute hepatitis B",,,"-","Tidak Menular"
"B16.0","Acute hepatitis b with delta-agent (coinfection) with hepatitis coma",,,"-","Tidak Menular"
"B16.1","Acute hepatitis b with delta-agent (coinfection) without hepatitis coma",,,"-","Tidak Menular"
"B16.2","Acute hepatitis b without delta-agent with hepatic coma",,,"-","Tidak Menular"
"B16.9","Acute hepatitis b without delta-agent and without hepatatitis coma",,,"-","Tidak Menular"
"B17","Other acute viral hepatitis",,,"-","Tidak Menular"
"B17.0","Acute delta-(super)infection of hepatitis b carrier",,,"-","Tidak Menular"
"B17.1","Acute hepatitis c",,,"-","Tidak Menular"
"B17.2","Acute hepatitis e",,,"-","Tidak Menular"
"B17.8","Other specified acute viral hepatitis",,,"-","Tidak Menular"
"B17.9","Acute viral hepatitis, unspecified",,,"-","Tidak Menular"
"B18","Chronic viral hepatitis",,,"-","Tidak Menular"
"B18.0","Chronic viral hepatitis b with delta-agent",,,"-","Tidak Menular"
"B18.1","Chronic viral hepatitis b without delta-agent",,,"-","Tidak Menular"
"B18.2","Chronic viral hepatitis c",,,"-","Tidak Menular"
"B18.8","Other chronic viral hepatitis",,,"-","Tidak Menular"
"B18.9","Chronic viral hepatitis, unspecified",,,"-","Tidak Menular"
"B19","Unspecified viral hepatitis",,,"-","Tidak Menular"
"B19.0","Unspecified viral hepatitis hepatic with coma",,,"-","Tidak Menular"
"B19.9","Unspecified viral hepatitis without hepatic coma",,,"-","Tidak Menular"
"B20","Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases",,,"-","Tidak Menular"
"B20.0","HIV disease resulting in mycobacterial infection",,,"-","Tidak Menular"
"B20.1","HIV disease resulting in other bacterial infections",,,"-","Tidak Menular"
"B20.2","HIV disease resulting in cytomegaloviral disease",,,"-","Tidak Menular"
"B20.3","HIV disease resulting in other viral infections",,,"-","Tidak Menular"
"B20.4","HIV disease resulting in candidiasis",,,"-","Tidak Menular"
"B20.5","HIV disease resulting in other mycoses",,,"-","Tidak Menular"
"B20.6","HIV disease resulting in pneumocystis carinii pneumonia",,,"-","Tidak Menular"
"B20.7","HIV disease resulting in multiple infections",,,"-","Tidak Menular"
"B20.8","HIV disease resulting in other infectious and parasitic disease",,,"-","Tidak Menular"
"B20.9","HIV disease resulting in unspecified infectious or parasitic disease",,,"-","Tidak Menular"
"B21","Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms",,,"-","Tidak Menular"
"B21.0","HIV disease resulting in kaposi\'s sarcoma",,,"-","Tidak Menular"
"B21.1","HIV disease resulting in burkitt\'s lymphoma",,,"-","Tidak Menular"
"B21.2","HIV dis resulting oth types of non-hodgkin\'s lymphoma",,,"-","Tidak Menular"
"B21.3","HIV dis result oth mal neo lymphoid haematopoietic rel tis",,,"-","Tidak Menular"
"B21.7","HIV disease resulting in multiple malignant neoplasms",,,"-","Tidak Menular"
"B21.8","HIV disease resulting in other malignant neoplasms",,,"-","Tidak Menular"
"B21.9","HIV disease resulting in unspecified malignant neoplasm",,,"-","Tidak Menular"
"B22","Human immunodeficiency virus [HIV] disease resulting in other specified diseases",,,"-","Tidak Menular"
"B22.0","HIV disease resulting in encephalopathy",,,"-","Tidak Menular"
"B22.1","HIV disease resulting in lymphoid interstitial pneumonitis",,,"-","Tidak Menular"
"B22.2","HIV disease resulting in wasting syndrome",,,"-","Tidak Menular"
"B22.7","HIV dis resulting in multiple diseases classif elsewhere",,,"-","Tidak Menular"
"B23","Human immunodeficiency virus [HIV] disease resulting in other conditions",,,"-","Tidak Menular"
"B23.0","Acute HIV infection syndrome",,,"-","Tidak Menular"
"B23.1","HIV dis result (persistent) generalized lymphadenopathy",,,"-","Tidak Menular"
"B23.2","HIV dis result haematologic  immunologic abnorm nec",,,"-","Tidak Menular"
"B23.8","HIV disease resulting in other specified conditions",,,"-","Tidak Menular"
"B24","Unspecified human immunodeficiency virus [hiv] disease",,,"-","Tidak Menular"
"B25","Cytomegaloviral disease",,,"-","Tidak Menular"
"B25.0","Cytomegaloviral pneumonitis",,,"-","Tidak Menular"
"B25.1","Cytomegaloviral hepatitis",,,"-","Tidak Menular"
"B25.2","Cytomegaloviral pancreatitis",,,"-","Tidak Menular"
"B25.8","Other cytomegaloviral diseases",,,"-","Tidak Menular"
"B25.9","Cytomegaloviral disease, unspecified",,,"-","Tidak Menular"
"B26","Mumps",,,"-","Tidak Menular"
"B26.0","Mumps orchitis",,,"-","Tidak Menular"
"B26.1","Mumps meningitis",,,"-","Tidak Menular"
"B26.2","Mumps encephalitis",,,"-","Tidak Menular"
"B26.3","Mumps pancreatitis",,,"-","Tidak Menular"
"B26.8","Mumps with other complications",,,"-","Tidak Menular"
"B26.9","Mumps without complication",,,"-","Tidak Menular"
"B27","Infectious mononucleosis",,,"-","Tidak Menular"
"B27.0","Gammaherpesviral mononucleosis",,,"-","Tidak Menular"
"B27.1","Cytomegaloviral mononucleosis",,,"-","Tidak Menular"
"B27.8","Other infectious mononucleosis",,,"-","Tidak Menular"
"B27.9","Infectious mononucleosis, unspecified",,,"-","Tidak Menular"
"B30","Viral conjunctivitis",,,"-","Tidak Menular"
"B30.0","Keratoconjunctivitis due to adenovirus",,,"-","Tidak Menular"
"B30.1","Conjunctivitis due to adenovirus",,,"-","Tidak Menular"
"B30.2","Viral pharyngoconjunctivitis",,,"-","Tidak Menular"
"B30.3","Acute epid haemorrhagic conjunctivitis (enteroviral)",,,"-","Tidak Menular"
"B30.8","Other viral conjunctivitis",,,"-","Tidak Menular"
"B30.9","Viral conjunctivitis, unspecified",,,"-","Tidak Menular"
"B33","Other viral diseases, not elsewhere classified",,,"-","Tidak Menular"
"B33.0","Epidemic myalgia",,,"-","Tidak Menular"
"B33.1","Ross river disease",,,"-","Tidak Menular"
"B33.2","Viral carditis",,,"-","Tidak Menular"
"B33.3","Retrovirus infections, not elsewhere classified",,,"-","Tidak Menular"
"B33.4","Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]",,,"-","Tidak Menular"
"B33.8","Other specified viral diseases",,,"-","Tidak Menular"
"B34","Viral infection of unspecified site",,,"-","Tidak Menular"
"B34.0","Adenovirus infection, unspecified",,,"-","Tidak Menular"
"B34.1","Enterovirus infection, unspecified",,,"-","Tidak Menular"
"B34.2","Coronavirus infection, unspecified",,,"-","Tidak Menular"
"B34.3","Parvovirus infection, unspecified",,,"-","Tidak Menular"
"B34.4","Papovavirus infection, unspecified",,,"-","Tidak Menular"
"B34.8","Other viral infections of unspecified site",,,"-","Tidak Menular"
"B34.9","Viral infection, unspecified",,,"-","Tidak Menular"
"B35","Dermatophytosis",,,"-","Tidak Menular"
"B35.0","Tinea barbae and tinea capitis",,,"-","Tidak Menular"
"B35.1","Tinea unguium",,,"-","Tidak Menular"
"B35.2","Tinea manuum",,,"-","Tidak Menular"
"B35.3","Tinea pedis",,,"-","Tidak Menular"
"B35.4","Tinea corporis",,,"-","Tidak Menular"
"B35.5","Tinea imbricata",,,"-","Tidak Menular"
"B35.6","Tinea cruris",,,"-","Tidak Menular"
"B35.8","Other dermatophytoses",,,"-","Tidak Menular"
"B35.9","Dermatophytosis, unspecified",,,"-","Tidak Menular"
"B36","Other superficial mycoses",,,"-","Tidak Menular"
"B36.0","Pityriasis versicolor",,,"-","Tidak Menular"
"B36.1","Tinea nigra",,,"-","Tidak Menular"
"B36.2","White piedra",,,"-","Tidak Menular"
"B36.3","Black piedra",,,"-","Tidak Menular"
"B36.8","Other specified superficial mycoses",,,"-","Tidak Menular"
"B36.9","Superficial mycosis, unspecified",,,"-","Tidak Menular"
"B37","Candidiasis",,,"-","Tidak Menular"
"B37.0","Candidal stomatitis",,,"-","Tidak Menular"
"B37.1","Pulmonary candidiasis",,,"-","Tidak Menular"
"B37.2","Candidiasis of skin and nail",,,"-","Tidak Menular"
"B37.3","Candidiasis of vulva and vagina",,,"-","Tidak Menular"
"B37.4","Candidiasis of other urogenital sites",,,"-","Tidak Menular"
"B37.5","Candidal meningitis",,,"-","Tidak Menular"
"B37.6","Candidal endocarditis",,,"-","Tidak Menular"
"B37.7","Candidal septicaemia",,,"-","Tidak Menular"
"B37.8","Candidiasis of other sites",,,"-","Tidak Menular"
"B37.9","Candidiasis, unspecified",,,"-","Tidak Menular"
"B38","Coccidioidomycosis",,,"-","Tidak Menular"
"B38.0","Acute pulmonary coccidioidomycosis",,,"-","Tidak Menular"
"B38.1","Chronic pulmonary coccidioidomycosis",,,"-","Tidak Menular"
"B38.2","Pulmonary coccidioidomycosis, unspecified",,,"-","Tidak Menular"
"B38.3","Cutaneous coccidioidomycosis",,,"-","Tidak Menular"
"B38.4","Coccidioidomycosis meningitis",,,"-","Tidak Menular"
"B38.7","Disseminated coccidioidomycosis",,,"-","Tidak Menular"
"B38.8","Other forms of coccidioidomycosis",,,"-","Tidak Menular"
"B38.9","Coccidioidomycosis, unspecified",,,"-","Tidak Menular"
"B39","Histoplasmosis",,,"-","Tidak Menular"
"B39.0","Acute pulmonary histoplasmosis capsulati",,,"-","Tidak Menular"
"B39.1","Chronic pulmonary histoplasmosis capsulati",,,"-","Tidak Menular"
"B39.2","Pulmonary histoplasmosis capsulati, unspecified",,,"-","Tidak Menular"
"B39.3","Disseminated histoplasmosis capsulati",,,"-","Tidak Menular"
"B39.4","Histoplasmosis capsulati, unspecified",,,"-","Tidak Menular"
"B39.5","Histoplasmosis duboisii",,,"-","Tidak Menular"
"B39.9","Histoplasmosis, unspecified",,,"-","Tidak Menular"
"B40","Blastomycosis",,,"-","Tidak Menular"
"B40.0","Acute pulmonary blastomycosis",,,"-","Tidak Menular"
"B40.1","Chronic pulmonary blastomycosis",,,"-","Tidak Menular"
"B40.2","Pulmonary blastomycosis, unspecified",,,"-","Tidak Menular"
"B40.3","Cutaneous blastomycosis",,,"-","Tidak Menular"
"B40.7","Disseminated blastomycosis",,,"-","Tidak Menular"
"B40.8","Other forms of blastomycosis",,,"-","Tidak Menular"
"B40.9","Blastomycosis, unspecified",,,"-","Tidak Menular"
"B41","Paracoccidioidomycosis",,,"-","Tidak Menular"
"B41.0","Pulmonary paracoccidioidomycosis",,,"-","Tidak Menular"
"B41.7","Disseminated paracoccidioidomycosis",,,"-","Tidak Menular"
"B41.8","Other forms of paracoccidioidomycosis",,,"-","Tidak Menular"
"B41.9","Paracoccidioidomycosis, unspecified",,,"-","Tidak Menular"
"B42","Sporotrichosis",,,"-","Tidak Menular"
"B42.0","Pulmonary sporotrichosis",,,"-","Tidak Menular"
"B42.1","Lymphocutaneous sporotrichosis",,,"-","Tidak Menular"
"B42.7","Disseminated sporotrichosis",,,"-","Tidak Menular"
"B42.8","Other forms of sporotrichosis",,,"-","Tidak Menular"
"B42.9","Sporotrichosis, unspecified",,,"-","Tidak Menular"
"B43","Chromomycosis and phaeomycotic abscess",,,"-","Tidak Menular"
"B43.0","Cutaneous chromomycosis",,,"-","Tidak Menular"
"B43.1","Phaeomycotic brain abscess",,,"-","Tidak Menular"
"B43.2","Subcutaneous phaeomycotic abscess and cyst",,,"-","Tidak Menular"
"B43.8","Other forms of chromomycosis",,,"-","Tidak Menular"
"B43.9","Chromomycosis, unspecified",,,"-","Tidak Menular"
"B44","Aspergillosis",,,"-","Tidak Menular"
"B44.0","Invasive pulmonary aspergillosis",,,"-","Tidak Menular"
"B44.1","Other pulmonary aspergillosis",,,"-","Tidak Menular"
"B44.2","Tonsillar aspergillosis",,,"-","Tidak Menular"
"B44.7","Disseminated aspergillosis",,,"-","Tidak Menular"
"B44.8","Other forms of aspergillosis",,,"-","Tidak Menular"
"B44.9","Aspergillosis, unspecified",,,"-","Tidak Menular"
"B45","Cryptococcosis",,,"-","Tidak Menular"
"B45.0","Pulmonary cryptococcosis",,,"-","Tidak Menular"
"B45.1","Cerebral cryptococcosis",,,"-","Tidak Menular"
"B45.2","Cutaneous cryptococcosis",,,"-","Tidak Menular"
"B45.3","Osseous cryptococcosis",,,"-","Tidak Menular"
"B45.7","Disseminated cryptococcosis",,,"-","Tidak Menular"
"B45.8","Other forms of cryptococcosis",,,"-","Tidak Menular"
"B45.9","Cryptococcosis, unspecified",,,"-","Tidak Menular"
"B46","Zygomycosis",,,"-","Tidak Menular"
"B46.0","Pulmonary mucormycosis",,,"-","Tidak Menular"
"B46.1","Rhinocerebral mucormycosis",,,"-","Tidak Menular"
"B46.2","Gastrointestinal mucormycosis",,,"-","Tidak Menular"
"B46.3","Cutaneous mucormycosis",,,"-","Tidak Menular"
"B46.4","Disseminated mucormycosis",,,"-","Tidak Menular"
"B46.5","Mucormycosis, unspecified",,,"-","Tidak Menular"
"B46.8","Other zygomycoses",,,"-","Tidak Menular"
"B46.9","Zygomycosis, unspecified",,,"-","Tidak Menular"
"B47","Mycetoma",,,"-","Tidak Menular"
"B47.0","Eumycetoma",,,"-","Tidak Menular"
"B47.1","Actinomycetoma",,,"-","Tidak Menular"
"B47.9","Mycetoma, unspecified",,,"-","Tidak Menular"
"B48","Other mycoses, not elsewhere classified",,,"-","Tidak Menular"
"B48.0","Lobomycosis",,,"-","Tidak Menular"
"B48.1","Rhinosporidiosis",,,"-","Tidak Menular"
